id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,canonical_category,outfit_part,image_path
52029,Unisex,Apparel,Topwear,Rain Jacket,Coffee Brown,Summer,2012.0,,Just Natural Unisex Charcoal Rain Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\52029.jpg
49164,Women,Personal Care,Makeup,Kajal and Eyeliner,White,Spring,2017.0,,Deborah Kajal 117,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\49164.jpg
31425,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\31425.jpg
13915,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men 2.04 SL White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\13915.jpg
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\12333.jpg
41599,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\41599.jpg
51448,Women,Apparel,Dress,Dresses,Gold,Summer,2012.0,Casual,Tonga Women Gold Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\51448.jpg
4958,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's King White Red Blue Infant Kidswear,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\4958.jpg
26983,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Jealous 21 Girls Black Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\26983.jpg
29573,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Edgemont Black Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\29573.jpg
11290,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Floyd Fit Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\11290.jpg
24520,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Orange  Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\24520.jpg
51685,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Louis Philippe Men Brown Sunglasses LP207-C1,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\51685.jpg
37929,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Mineral Women Pink Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\37929.jpg
18133,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Crusoe Men Square Neck Tee White Innerwear Vests,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\18133.jpg
43675,Women,Apparel,Dress,Jumpsuit,Pink,Summer,2012.0,Casual,French Connection Women Multi Coloured Playsuit,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\43675.jpg
38121,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Allen Solly Men Black Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\38121.jpg
4456,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's Kobe Epic White T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\4456.jpg
27550,Men,Apparel,Topwear,Shirts,Olive,Summer,2012.0,Casual,Scullers Men Olive Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\27550.jpg
46616,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Catwalk Women Bronze Wedges,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\46616.jpg
9937,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Probase Men Outdoor Event Grey Tshirts,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\9937.jpg
1530,Men,Apparel,Topwear,Jackets,Red,Fall,2010.0,Sports,Puma Men Ferrari Track Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\1530.jpg
37266,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Girls Printed Navy Blue Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\37266.jpg
5239,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Zigfuel White Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5239.jpg
51501,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\51501.jpg
6870,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Forever New Women's Pink Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\6870.jpg
26530,Men,Footwear,Shoes,Casual Shoes,Purple,Spring,2013.0,Casual,Gas Men Aishley Greyish Purple Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\26530.jpg
15111,Men,Apparel,Bottomwear,Trousers,Coffee Brown,Fall,2011.0,Formal,Arrow Men Stripes Coffee Brown Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\15111.jpg
29519,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Playboy Women Black Dial Watch,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\29519.jpg
5581,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Casual,Ant Kids Girl's Flower Print Frill Pink Kidswear,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\5581.jpg
26197,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Formula 1 Go Men Perfume,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\26197.jpg
5583,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2011.0,Sports,ADIDAS Men Adistreet Lux Brown Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5583.jpg
15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014.0,Formal,Arrow  Men Solid Cream Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\15128.jpg
35425,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Twenty2yds Mid IV White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\35425.jpg
2482,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women Black Spagetti Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\2482.jpg
48477,Women,Apparel,Dress,Dresses,Cream,Winter,2011.0,Casual,French Connection Women Cream Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\48477.jpg
32178,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,ADIDAS Men Vermont White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\32178.jpg
20372,Women,Apparel,Bottomwear,Track Pants,Purple,Fall,2011.0,Casual,Urban Yoga Women Solid Purple Track Pants,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\20372.jpg
4930,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Vanida Blue Dungree Infant Kidswear,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\4930.jpg
8546,Women,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011.0,Casual,Crocs Women Abf Single Flip Slippers,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\8546.jpg
11403,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Red Tops,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\11403.jpg
13222,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\13222.jpg
34732,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Iridium II Rubber White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\34732.jpg
57043,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Black Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\57043.jpg
8990,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Unisex Puma Evo White Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\8990.jpg
5579,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men's Coleman Black Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5579.jpg
29777,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Basics Men Black Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\29777.jpg
46895,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\46895.jpg
1951,Women,Footwear,Shoes,Sports Shoes,Purple,Fall,2011.0,Sports,Puma Women Eco Funky Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\1951.jpg
44580,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017.0,Casual,Lee Men Black Jet Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\44580.jpg
7416,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women V Neck Solid Short Sleeve White Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\7416.jpg
40597,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Aurelia Women Green Kurti,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\40597.jpg
24186,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Black & Maroon Oxford Casual Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\24186.jpg
22637,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Nike Kids Boys Printed Black T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\22637.jpg
26139,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\26139.jpg
57062,Women,Apparel,Topwear,Jackets,Blue,Summer,2012.0,Casual,Elle Women Blue Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\57062.jpg
30927,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Ethnic,Fabindia Women Red Ghera Crinkle Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\30927.jpg
58543,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\58543.jpg
20106,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,Diva Women Printed Beige Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\20106.jpg
28452,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Urban Yoga Women Black Leggings,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\28452.jpg
50010,Women,Apparel,Innerwear,Bra,Grey,Winter,2015.0,Casual,Hanes Grey & Pink Contour Bra 83U203,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\50010.jpg
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\12765.jpg
57066,Women,Apparel,Topwear,Jackets,Pink,Summer,2012.0,Casual,Elle Women Pink Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\57066.jpg
22952,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Grey Real Flex Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\22952.jpg
39608,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women White Heels,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\39608.jpg
25827,Women,Apparel,Topwear,Kurtas,Silver,Summer,2012.0,Ethnic,Diva Women Printed Beige Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\25827.jpg
51450,Women,Apparel,Dress,Dresses,Brown,Summer,2012.0,Casual,Tonga Women Brown Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\51450.jpg
24163,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,Aurelia Women Navy Blue Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\24163.jpg
11315,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\11315.jpg
12093,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,W Women Printed Purple Kurtas,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\12093.jpg
1607,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Men trackpant- male Track Pants,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\1607.jpg
30929,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Ethnic,Fabindia Women Grey Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\30929.jpg
6400,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Laos Black Grey Floater,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\6400.jpg
33147,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\33147.jpg
41531,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Basics Men Brown Leather Belt,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\41531.jpg
23864,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men White Ambition Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\23864.jpg
17506,Men,Apparel,Topwear,Tshirts,Grey Melange,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Polo T-Shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\17506.jpg
24589,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Brown Printed Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\24589.jpg
26323,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2013.0,Sports,Proline Men Navy Tracksuit,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\26323.jpg
45615,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\45615.jpg
46813,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Skirt,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\46813.jpg
17321,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\17321.jpg
4681,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011.0,Sports,ADIDAS Unisex Ess Dark Navy White Backpack,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\4681.jpg
28806,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Denizen Men Check Black Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\28806.jpg
39233,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Femella Women Blue GGT Pannel Princess Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\39233.jpg
51506,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\51506.jpg
1525,Unisex,Accessories,Bags,Backpacks,Navy Blue,Fall,2010.0,Casual,Puma Deck Navy Blue Backpack,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\1525.jpg
41352,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Classics Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\41352.jpg
48473,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\48473.jpg
59102,Men,Apparel,Topwear,Rain Jacket,Black,Fall,2012.0,Casual,Just Natural Men Black Rain Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\59102.jpg
33976,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Check Navy Blue Dress,Dress,top,C:\Users\LENOVO\New folder\data\raw\images\33976.jpg
51502,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Greenish Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\51502.jpg
39301,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Chief Men Brown Shoes,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\39301.jpg
4237,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Probase Men's Big Sound Red Tshirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\4237.jpg
12691,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Men Dual Fusion Grey Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\12691.jpg
55572,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,Revlon Photo Ready Medium Deep Concealer 005,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\55572.jpg
39103,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Reid & Taylor Men Grey Trouser,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\39103.jpg
19857,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Reversible Navy Blue Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\19857.jpg
48704,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\48704.jpg
32401,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Arrow Woman Printed Multi Coloured Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\32401.jpg
8092,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Galaxy Elite White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\8092.jpg
24541,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Blue Printed Kurta,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\24541.jpg
5434,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men's Kill Man Red T-shirt,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\5434.jpg
25867,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,American Tourister Black Reversible Backpack,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\25867.jpg
8454,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women Jealous Ranae White Top White Tops,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\8454.jpg
5038,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Galliant White Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\5038.jpg
32802,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Neo Black Flip Flops,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\32802.jpg
41348,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Skanders Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\41348.jpg
5694,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Skechers Men's Genesis Everstone Brown Shoe,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\5694.jpg
28268,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Gatsby Men Intense Deo,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\28268.jpg
9532,Men,Apparel,Topwear,Jackets,Orange,Fall,2011.0,Sports,Nike Men Summerized Wind Runner Orange Jackets,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\9532.jpg
6357,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Crocs Unisex Basic Black Flip Flop,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\6357.jpg
47421,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Baggit Women Black Handbag,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\47421.jpg
25890,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Femella Women White Leggings,Trousers,bottom,C:\Users\LENOVO\New folder\data\raw\images\25890.jpg
10655,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\10655.jpg
7600,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women's City Cou White Shoe,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\7600.jpg
10787,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Galway Placket Label Check Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\10787.jpg
31605,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Running Black Skirt with Capris,Skirt,bottom,C:\Users\LENOVO\New folder\data\raw\images\31605.jpg
7158,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men  Green Check Shirt,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\7158.jpg
18957,Women,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Knitted Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\18957.jpg
42725,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\42725.jpg
6477,Men,Apparel,Topwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Men Top White Jacket,Jacket,outerwear,C:\Users\LENOVO\New folder\data\raw\images\6477.jpg
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\27016.jpg
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\13417.jpg
50948,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011.0,Casual,Lee Women Black Jeans,Jeans,bottom,C:\Users\LENOVO\New folder\data\raw\images\50948.jpg
20279,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Heels,Shoes,shoes,C:\Users\LENOVO\New folder\data\raw\images\20279.jpg
10110,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Women Instant White Sports Shoes,Sneakers,shoes,C:\Users\LENOVO\New folder\data\raw\images\10110.jpg
42418,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Woven White Top,T-Shirt,top,C:\Users\LENOVO\New folder\data\raw\images\42418.jpg
49561,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Spice Art Women Black Clutch,Accessories,accessory,C:\Users\LENOVO\New folder\data\raw\images\49561.jpg
