id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,canonical_category,outfit_part,base_colour
44528,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\44528.jpg,Shoes,shoes,Black
16392,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Check Red Shirts,C:\Users\LENOVO\New folder\data\raw\images\16392.jpg,Shirt,top,Red
51455,Women,Apparel,Topwear,Shrug,Pink,Summer,2012.0,Casual,Tonga Women Pink Printed Shrug,C:\Users\LENOVO\New folder\data\raw\images\51455.jpg,Jacket,outerwear,Pink
50587,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Chromozome Men Grey Briefs,C:\Users\LENOVO\New folder\data\raw\images\50587.jpg,Accessories,accessory,Grey
17240,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,C:\Users\LENOVO\New folder\data\raw\images\17240.jpg,T-Shirt,top,Black
47530,Women,Footwear,Shoes,Flats,Copper,Winter,2012.0,Casual,Portia Women Copper-Toned & Brown Sandals,C:\Users\LENOVO\New folder\data\raw\images\47530.jpg,Shoes,shoes,Copper
6617,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Spykar Men Black and white Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\6617.jpg,Shirt,top,Black
12732,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Sports,Nike Unisex Swoosh Black Backpack,C:\Users\LENOVO\New folder\data\raw\images\12732.jpg,Accessories,accessory,Black
3365,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's Brain Black T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3365.jpg,T-Shirt,top,Black
42042,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Relentless 2 MSL White Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\42042.jpg,Sneakers,shoes,White
23849,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Black Anzo Breeze Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\23849.jpg,Shoes,shoes,Black
43190,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\43190.jpg,Accessories,accessory,White
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet,C:\Users\LENOVO\New folder\data\raw\images\48578.jpg,Accessories,accessory,Steel
30462,Women,Apparel,Innerwear,Bra,Black,Summer,2014.0,Casual,Lovable Women All Day Long Black Bra,C:\Users\LENOVO\New folder\data\raw\images\30462.jpg,Accessories,accessory,Black
18208,Men,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,Manchester United Men Solid White Cap,C:\Users\LENOVO\New folder\data\raw\images\18208.jpg,Accessories,accessory,White
54127,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,C:\Users\LENOVO\New folder\data\raw\images\54127.jpg,Shoes,shoes,Black
10065,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men ducati logo tee Yellow Tshirts,C:\Users\LENOVO\New folder\data\raw\images\10065.jpg,T-Shirt,top,Yellow
24250,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\24250.jpg,Shoes,shoes,White
32335,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,C:\Users\LENOVO\New folder\data\raw\images\32335.jpg,Accessories,accessory,Silver
25382,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men White Innerwear Vest,C:\Users\LENOVO\New folder\data\raw\images\25382.jpg,Accessories,accessory,White
56670,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\56670.jpg,Accessories,accessory,Black
5092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,C:\Users\LENOVO\New folder\data\raw\images\5092.jpg,T-Shirt,top,Purple
10859,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,C:\Users\LENOVO\New folder\data\raw\images\10859.jpg,T-Shirt,top,Navy Blue
59638,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Wedding Collection Sari,C:\Users\LENOVO\New folder\data\raw\images\59638.jpg,Accessories,accessory,Green
15517,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Rockport Men LLandro Red Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\15517.jpg,Shoes,shoes,Red
4140,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2015.0,Casual,Skechers Women Green Shoe,C:\Users\LENOVO\New folder\data\raw\images\4140.jpg,Shoes,shoes,Green
36795,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Ssteele Silver Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\36795.jpg,Accessories,accessory,Silver
40527,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Men Gold Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\40527.jpg,Accessories,accessory,Gold
10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,John Miller Men Solid Type Black Trousers,C:\Users\LENOVO\New folder\data\raw\images\10257.jpg,Trousers,bottom,Black
24062,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt,C:\Users\LENOVO\New folder\data\raw\images\24062.jpg,T-Shirt,top,Navy Blue
45869,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Maxima Men Brown Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\45869.jpg,Accessories,accessory,Brown
11385,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,C:\Users\LENOVO\New folder\data\raw\images\11385.jpg,T-Shirt,top,Black
53130,Women,Footwear,Shoes,Flats,Brown,Winter,2015.0,Casual,Catwalk Women Brown Sandals,C:\Users\LENOVO\New folder\data\raw\images\53130.jpg,Shoes,shoes,Brown
44187,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,C:\Users\LENOVO\New folder\data\raw\images\44187.jpg,Accessories,accessory,White
21510,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Kiara Women Graphiti White Handbag,C:\Users\LENOVO\New folder\data\raw\images\21510.jpg,Accessories,accessory,White
51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Grey Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\51667.jpg,Accessories,accessory,Grey
22395,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Striped Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\22395.jpg,Shirt,top,Blue
35322,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,C:\Users\LENOVO\New folder\data\raw\images\35322.jpg,Accessories,accessory,Silver
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Unisex Canvas Black Check Shoe,C:\Users\LENOVO\New folder\data\raw\images\6425.jpg,Shoes,shoes,Black
18806,Men,Accessories,Belts,Belts,Tan,Summer,2011.0,Casual,Peter England Men Casual Tan Belt,C:\Users\LENOVO\New folder\data\raw\images\18806.jpg,Accessories,accessory,Tan
23247,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoe,C:\Users\LENOVO\New folder\data\raw\images\23247.jpg,Shoes,shoes,Black
17072,Women,Accessories,Belts,Belts,Grey,Winter,2015.0,Casual,Lino Perros Women Weaved  Grey Belt,C:\Users\LENOVO\New folder\data\raw\images\17072.jpg,Accessories,accessory,Grey
31782,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Lee Women Paula Blue Top,C:\Users\LENOVO\New folder\data\raw\images\31782.jpg,T-Shirt,top,Blue
42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black & Grey Classic Shoes,C:\Users\LENOVO\New folder\data\raw\images\42270.jpg,Shoes,shoes,Black
12500,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Short Black Shirts,C:\Users\LENOVO\New folder\data\raw\images\12500.jpg,Shirt,top,Black
26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,C:\Users\LENOVO\New folder\data\raw\images\26735.jpg,Accessories,accessory,Black
30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt,C:\Users\LENOVO\New folder\data\raw\images\30650.jpg,T-Shirt,top,Black
56026,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Soft Touch Mousse Lipstick 025,C:\Users\LENOVO\New folder\data\raw\images\56026.jpg,Accessories,accessory,Brown
21948,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Casual Brown Handbag,C:\Users\LENOVO\New folder\data\raw\images\21948.jpg,Accessories,accessory,Brown
32563,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,ONLY Women directoire blue Trousers,C:\Users\LENOVO\New folder\data\raw\images\32563.jpg,Trousers,bottom,Blue
58980,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017.0,Casual,Colour me Women Flowers Deo,C:\Users\LENOVO\New folder\data\raw\images\58980.jpg,Accessories,accessory,Pink
40143,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Pretty Blossom Blue Top,C:\Users\LENOVO\New folder\data\raw\images\40143.jpg,T-Shirt,top,Blue
10633,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Carlton London Men Formal Brown Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\10633.jpg,Shoes,shoes,Brown
24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Printed Kurta,C:\Users\LENOVO\New folder\data\raw\images\24406.jpg,Shirt,top,Red
4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Response ST Analogue Black Watch,C:\Users\LENOVO\New folder\data\raw\images\4716.jpg,Accessories,accessory,Black
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top,C:\Users\LENOVO\New folder\data\raw\images\21174.jpg,T-Shirt,top,Beige
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts,C:\Users\LENOVO\New folder\data\raw\images\15341.jpg,Trousers,bottom,Pink
52486,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015.0,Casual,Red Rose Maroon Camisole,C:\Users\LENOVO\New folder\data\raw\images\52486.jpg,Accessories,accessory,Maroon
53554,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Probase Multicoloured Printed Boxers,C:\Users\LENOVO\New folder\data\raw\images\53554.jpg,Accessories,accessory,Multi
14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,C:\Users\LENOVO\New folder\data\raw\images\14293.jpg,T-Shirt,top,Blue
47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Bag,C:\Users\LENOVO\New folder\data\raw\images\47366.jpg,Accessories,accessory,Blue
6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6041.jpg,T-Shirt,top,Navy Blue
23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Doodle Kids Girls Pink I love Shopping Top,C:\Users\LENOVO\New folder\data\raw\images\23623.jpg,T-Shirt,top,Pink
17416,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Lotto Men Atlantica Black Sports Shoe,C:\Users\LENOVO\New folder\data\raw\images\17416.jpg,Sneakers,shoes,Black
9835,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Printed Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\9835.jpg,T-Shirt,top,Grey
29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,C:\Users\LENOVO\New folder\data\raw\images\29319.jpg,Accessories,accessory,Red
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging,C:\Users\LENOVO\New folder\data\raw\images\7193.jpg,Jeans,bottom,Black
12958,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Men Sports Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\12958.jpg,Sneakers,shoes,Black
27283,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011.0,Ethnic,Mother Earth Women Magenta Kurta,C:\Users\LENOVO\New folder\data\raw\images\27283.jpg,Shirt,top,Magenta
30234,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\30234.jpg,Shoes,shoes,Black
9009,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Snake Print Bag Brown Handbags,C:\Users\LENOVO\New folder\data\raw\images\9009.jpg,Accessories,accessory,Brown
3533,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3533.jpg,T-Shirt,top,Navy Blue
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Earrings & Pendant Set,C:\Users\LENOVO\New folder\data\raw\images\42614.jpg,Accessories,accessory,Gold
12164,Women,Apparel,Topwear,Dupatta,Orange,Fall,2011.0,Ethnic,Aurelia Women Voile Orange Dupatta,C:\Users\LENOVO\New folder\data\raw\images\12164.jpg,Accessories,accessory,Orange
26351,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8472,C:\Users\LENOVO\New folder\data\raw\images\26351.jpg,Accessories,accessory,White
17624,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Solid Navy Blue Track Pant,C:\Users\LENOVO\New folder\data\raw\images\17624.jpg,Trousers,bottom,Navy Blue
47154,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Capris,C:\Users\LENOVO\New folder\data\raw\images\47154.jpg,Trousers,bottom,Black
35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013.0,Casual,Gliders Men Esquire Red Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\35574.jpg,Shoes,shoes,Red
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\46086.jpg,Sneakers,shoes,Lavender
51031,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor White Bra,C:\Users\LENOVO\New folder\data\raw\images\51031.jpg,Accessories,accessory,White
13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts,C:\Users\LENOVO\New folder\data\raw\images\13284.jpg,Trousers,bottom,Black
54543,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,F Sports Men White Outlander Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\54543.jpg,Sneakers,shoes,White
55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,C:\Users\LENOVO\New folder\data\raw\images\55491.jpg,Accessories,accessory,Brown
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers,C:\Users\LENOVO\New folder\data\raw\images\26163.jpg,Trousers,bottom,Grey
3701,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women Flower Heart Black Long T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3701.jpg,T-Shirt,top,Black
29917,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Men White Dial Watch PL12698JS,C:\Users\LENOVO\New folder\data\raw\images\29917.jpg,Accessories,accessory,White
42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012.0,Ethnic,Aurelia Women Sea Green Kurta,C:\Users\LENOVO\New folder\data\raw\images\42426.jpg,Shirt,top,Sea Green
32751,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,FILA Men Liga II Black Shoes,C:\Users\LENOVO\New folder\data\raw\images\32751.jpg,Shoes,shoes,Black
56214,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,C:\Users\LENOVO\New folder\data\raw\images\56214.jpg,Accessories,accessory,Gold
10401,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops,C:\Users\LENOVO\New folder\data\raw\images\10401.jpg,T-Shirt,top,Purple
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,C:\Users\LENOVO\New folder\data\raw\images\40371.jpg,Jeans,bottom,Navy Blue
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\21346.jpg,Accessories,accessory,Gold
45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\45603.jpg,Shoes,shoes,Black
4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's YugoRun Black White Shoe,C:\Users\LENOVO\New folder\data\raw\images\4524.jpg,Sneakers,shoes,Black
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,C:\Users\LENOVO\New folder\data\raw\images\37223.jpg,T-Shirt,top,Blue
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\53766.jpg,T-Shirt,top,White
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls City Chic White Top,C:\Users\LENOVO\New folder\data\raw\images\25520.jpg,T-Shirt,top,White
32597,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Top,C:\Users\LENOVO\New folder\data\raw\images\32597.jpg,T-Shirt,top,Black
58974,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Colour me Men Gold Deo,C:\Users\LENOVO\New folder\data\raw\images\58974.jpg,Accessories,accessory,Gold
33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Lamboo Mayur Black Wallet,C:\Users\LENOVO\New folder\data\raw\images\33445.jpg,Accessories,accessory,Black
57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Top,C:\Users\LENOVO\New folder\data\raw\images\57100.jpg,T-Shirt,top,Pink
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Nike Women Free Run Pink Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\36137.jpg,Sneakers,shoes,Pink
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\41859.jpg,Shoes,shoes,Black
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Cells Black Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\21180.jpg,Shoes,shoes,Black
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Count Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\39943.jpg,Shoes,shoes,Brown
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,C:\Users\LENOVO\New folder\data\raw\images\52472.jpg,Accessories,accessory,Pink
58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Puma Unisex White Cap,C:\Users\LENOVO\New folder\data\raw\images\58148.jpg,Accessories,accessory,White
20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011.0,Casual,United Colors Of Benetton Women Yellow Muffler,C:\Users\LENOVO\New folder\data\raw\images\20052.jpg,Accessories,accessory,Yellow
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,C:\Users\LENOVO\New folder\data\raw\images\5630.jpg,Shoes,shoes,Blue
44517,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013.0,Casual,Coolers Men Brown Pokar Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\44517.jpg,Shoes,shoes,Brown
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Bag,C:\Users\LENOVO\New folder\data\raw\images\47392.jpg,Accessories,accessory,Beige
50325,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Kurta,C:\Users\LENOVO\New folder\data\raw\images\50325.jpg,Shirt,top,Navy Blue
8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\8913.jpg,Sneakers,shoes,White
16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,C:\Users\LENOVO\New folder\data\raw\images\16530.jpg,Shirt,top,Red
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men White Capri II Casual Shoe,C:\Users\LENOVO\New folder\data\raw\images\22705.jpg,Shoes,shoes,White
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,C:\Users\LENOVO\New folder\data\raw\images\7167.jpg,Shirt,top,Purple
46240,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Fusion Beats Women White Printed Tunic,C:\Users\LENOVO\New folder\data\raw\images\46240.jpg,Shirt,top,White
27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,C:\Users\LENOVO\New folder\data\raw\images\27277.jpg,Shirt,top,Green
13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Inc 5 Women Brown Heels,C:\Users\LENOVO\New folder\data\raw\images\13042.jpg,Shoes,shoes,Brown
